sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,psnr_gt,ssim_gt,lpips-vgg_gt,stlpips-vgg_gt,pieapp_gt,ahiq_gt,psnr_bicubic,ssim_bicubic,lpips-vgg_bicubic,stlpips-vgg_bicubic,pieapp_bicubic,ahiq_bicubic,psnr_rlfn,ssim_rlfn,lpips-vgg_rlfn,stlpips-vgg_rlfn,pieapp_rlfn,ahiq_rlfn,psnr_span,ssim_span,lpips-vgg_span,stlpips-vgg_span,pieapp_span,ahiq_span
PASD:blur_dataset___out_of_focus0685,PASD,blur_dataset___out_of_focus0685.png,dataset/sr/PASD/blur_dataset___out_of_focus0685.png,dataset/hr/blur_dataset___out_of_focus0685.png,dataset/lr/blur_dataset___out_of_focus0685.png,26.803020477294922,0.7652242746255083,0.3888152539730072,0.2518097460269928,1.0740748643875122,0.43143120408058167,27.127994537353516,0.8273613811530448,0.37095820903778076,0.2230399250984192,0.00038665119791403413,0.46272745728492737,27.175493240356445,0.8276838044178683,0.34120672941207886,0.2156156748533249,0.8568156361579895,0.45329609513282776,27.14064598083496,0.8306866974930525,0.33428260684013367,0.23493149876594543,0.8488804697990417,0.4354057312011719
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/sr/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,24.540376663208008,0.7240438540877959,0.3415738642215729,0.22354064881801605,0.9790657162666321,0.411900132894516,26.006877899169922,0.774834598984115,0.4545752704143524,0.4219245910644531,0.2889375388622284,0.5567421913146973,25.916961669921875,0.7698958151166665,0.44036728143692017,0.41953176259994507,0.6525646448135376,0.5014061331748962,25.78668212890625,0.7739500985810771,0.45269566774368286,0.40015584230422974,0.5333179831504822,0.5292531847953796
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/sr/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,20.704227447509766,0.5037040712237196,0.37885814905166626,0.31558722257614136,1.4613943099975586,0.3278251886367798,22.690122604370117,0.6297975665213674,0.4223436415195465,0.4575803279876709,0.6062515377998352,0.41334351897239685,22.303237915039062,0.5880143716329472,0.43702805042266846,0.47280630469322205,1.1694003343582153,0.3579384982585907,22.39961814880371,0.6094890026389511,0.42874327301979065,0.4420403838157654,0.8898493051528931,0.3608332574367523
PASD:voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,PASD,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/sr/PASD/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,20.79127311706543,0.6305755802457041,0.31071072816848755,0.20758387446403503,1.0430368185043335,0.27203625440597534,21.71837615966797,0.6653444759871235,0.3998354971408844,0.4631348252296448,0.25975266098976135,0.40547534823417664,21.381214141845703,0.6398109429620004,0.39661285281181335,0.46407681703567505,0.8271162509918213,0.29534685611724854,21.368635177612305,0.655315586742754,0.4046977758407593,0.43907445669174194,0.45984017848968506,0.3734765350818634
PASD:voc_emotic_ava___JPEGImages__2008_003883,PASD,voc_emotic_ava___JPEGImages__2008_003883.png,dataset/sr/PASD/voc_emotic_ava___JPEGImages__2008_003883.png,dataset/hr/voc_emotic_ava___JPEGImages__2008_003883.png,dataset/lr/voc_emotic_ava___JPEGImages__2008_003883.png,20.89544677734375,0.5483809229667229,0.42882293462753296,0.30004796385765076,1.4582159519195557,0.3681052327156067,24.27395248413086,0.7066022287039347,0.4556586444377899,0.3756241500377655,0.2449236810207367,0.47652116417884827,24.048641204833984,0.672195316941682,0.4489084482192993,0.3624219298362732,1.0170814990997314,0.41068974137306213,23.80246353149414,0.6951520915339756,0.4615253210067749,0.3512403070926666,0.6143256425857544,0.4323461651802063
PASD:voc_emotic_ava___VOC2012__2010_004399,PASD,voc_emotic_ava___VOC2012__2010_004399.png,dataset/sr/PASD/voc_emotic_ava___VOC2012__2010_004399.png,dataset/hr/voc_emotic_ava___VOC2012__2010_004399.png,dataset/lr/voc_emotic_ava___VOC2012__2010_004399.png,23.275909423828125,0.741759870434445,0.35947132110595703,0.28182926774024963,1.8899438381195068,0.3570992946624756,28.577545166015625,0.8811481238659173,0.30995166301727295,0.1895754337310791,0.9129374027252197,0.4009639322757721,27.19013023376465,0.848342527928655,0.3376672863960266,0.206308051943779,1.9188131093978882,0.3251746892929077,27.429981231689453,0.859892677743797,0.3228893280029297,0.18013620376586914,1.6646989583969116,0.3584024906158447
PASD:voc_emotic_ava___VOC2012__2012_004043,PASD,voc_emotic_ava___VOC2012__2012_004043.png,dataset/sr/PASD/voc_emotic_ava___VOC2012__2012_004043.png,dataset/hr/voc_emotic_ava___VOC2012__2012_004043.png,dataset/lr/voc_emotic_ava___VOC2012__2012_004043.png,19.80828285217285,0.5256259626631179,0.3372422456741333,0.284944623708725,1.2226518392562866,0.35111403465270996,23.162883758544922,0.7150341063721393,0.3544226288795471,0.3507731854915619,-0.2063651978969574,0.46440574526786804,22.681957244873047,0.678707068068183,0.36149418354034424,0.3578591048717499,0.7161998748779297,0.40619203448295593,22.613370895385742,0.6768954443068219,0.36786070466041565,0.31712156534194946,0.6744793653488159,0.39636072516441345
SUPIR:1024x768___4962875195,SUPIR,1024x768___4962875195.png,dataset/sr/SUPIR/1024x768___4962875195.png,dataset/hr/1024x768___4962875195.png,dataset/lr/1024x768___4962875195.png,27.134483337402344,0.749012375572988,0.2827693223953247,0.1958514153957367,1.578216314315796,0.41519054770469666,28.479019165039062,0.7970471104939695,0.3898616433143616,0.38343533873558044,0.4480610489845276,0.33760783076286316,28.168834686279297,0.791108019270015,0.37172919511795044,0.33493587374687195,1.0770337581634521,0.3324034810066223,28.33635139465332,0.797215967750249,0.39244160056114197,0.35400182008743286,0.7367833852767944,0.33849215507507324
SUPIR:ava_images___101816,SUPIR,ava_images___101816.png,dataset/sr/SUPIR/ava_images___101816.png,dataset/hr/ava_images___101816.png,dataset/lr/ava_images___101816.png,16.370222091674805,0.3152627342454142,0.45217373967170715,0.26131802797317505,1.3640434741973877,0.2855087220668793,19.93364143371582,0.5258106620046251,0.5332067608833313,0.56737220287323,0.18807700276374817,0.333050400018692,19.822059631347656,0.48481917065145813,0.538467526435852,0.5534339547157288,1.0254900455474854,0.28618526458740234,19.713266372680664,0.49784133910485956,0.5303032398223877,0.5310121774673462,0.7055261731147766,0.28970247507095337
SUPIR:ava_images___158174,SUPIR,ava_images___158174.png,dataset/sr/SUPIR/ava_images___158174.png,dataset/hr/ava_images___158174.png,dataset/lr/ava_images___158174.png,28.879314422607422,0.8749431103463318,0.232783243060112,0.21753400564193726,1.2739201784133911,0.45443183183670044,30.307727813720703,0.9026599402214451,0.26490864157676697,0.2196495234966278,0.31615886092185974,0.5127547979354858,29.73045539855957,0.8962446143806402,0.26023152470588684,0.21452882885932922,1.0857795476913452,0.5025507807731628,29.462753295898438,0.8968999576226666,0.266096293926239,0.21045708656311035,0.7044216990470886,0.47833019495010376
SUPIR:ava_images___18037,SUPIR,ava_images___18037.png,dataset/sr/SUPIR/ava_images___18037.png,dataset/hr/ava_images___18037.png,dataset/lr/ava_images___18037.png,29.260162353515625,0.8761151153768308,0.32000482082366943,0.22709578275680542,0.8857144117355347,0.4475960433483124,30.74589729309082,0.9098695777148313,0.36400550603866577,0.2833603024482727,0.8451241254806519,0.45713844895362854,29.755786895751953,0.8946086662473476,0.3490159213542938,0.27157047390937805,0.9025165438652039,0.43779754638671875,29.86182403564453,0.9016730623429354,0.34854984283447266,0.26804259419441223,1.1466479301452637,0.44205060601234436
SUPIR:ava_images___217590,SUPIR,ava_images___217590.png,dataset/sr/SUPIR/ava_images___217590.png,dataset/hr/ava_images___217590.png,dataset/lr/ava_images___217590.png,34.58982467651367,0.9336654367245885,0.18538066744804382,0.08868613094091415,0.6804806590080261,0.5440090298652649,38.339866638183594,0.9645619044913135,0.25831151008605957,0.13066886365413666,0.6867156028747559,0.5017614364624023,37.361053466796875,0.9548693848591718,0.3029554784297943,0.1335500329732895,1.1153879165649414,0.4625711441040039,37.86259078979492,0.9594424613814684,0.2665870785713196,0.12325455248355865,0.8632036447525024,0.44885730743408203
SUPIR:ava_images___251530,SUPIR,ava_images___251530.png,dataset/sr/SUPIR/ava_images___251530.png,dataset/hr/ava_images___251530.png,dataset/lr/ava_images___251530.png,14.111417770385742,0.21908969979704532,0.5142796039581299,0.21264053881168365,1.401699185371399,0.22903791069984436,19.06742286682129,0.5086621780832604,0.640016496181488,0.5979891419410706,0.0603962279856205,0.3076971769332886,18.634716033935547,0.4420296931087947,0.606332540512085,0.5965160727500916,0.5539458990097046,0.2504741847515106,18.807435989379883,0.47035001053774,0.6001876592636108,0.5804378986358643,0.7171968221664429,0.2594115436077118
